"","topic","country","ngo","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","error","moderationStatus"
"89","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Adam Trześniewski","https://yt3.ggpht.com/-rUBXcAa-Vyk/AAAAAAAAAAI/AAAAAAAAAAA/8yYM3xn8uWY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UClcdfymN4wP26Lam5ngrSjw","UClcdfymN4wP26Lam5ngrSjw","NLi6Eb6N4lc","pięknie BRAWO!!! tak trzymać i nie patrzeć na pi..ne lewactwo, które w patriotyzmie widzi nazizm!","pięknie BRAWO!!! tak trzymać i nie patrzeć na pi..ne lewactwo, które w patriotyzmie widzi nazizm!","TRUE","none","4",2017-11-21 20:53:53,2017-11-21 20:53:53,NA,NA
"90","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","mia stan","https://yt3.ggpht.com/-Mew1WafuPPQ/AAAAAAAAAAI/AAAAAAAAAAA/-59Aw9Khue4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCIh3w0kC5s011JJAKmQO9TQ","UCIh3w0kC5s011JJAKmQO9TQ","NLi6Eb6N4lc","jestem stara kobieta Ale co robi ten rząd to nie wróży nic dobrego wpuszczajac ludzi z obcych państwa to nie jestempewna  czy na drugi rok będziemy manifestowac  Aż się serce kraje i płakać trzeba nad umeczona Polska Gdzie moje dzieci wiele innych są na tulaczce poza Polska Chwala Wam młodym ludziom.","jestem stara kobieta Ale co robi ten rząd to nie wróży nic dobrego wpuszczajac ludzi z obcych państwa to nie jestempewna  czy na drugi rok będziemy manifestowac  Aż się serce kraje i płakać trzeba nad umeczona Polska Gdzie moje dzieci wiele innych są na tulaczce poza Polska Chwala Wam młodym ludziom.","TRUE","none","13",2017-11-20 17:19:59,2017-11-20 17:19:59,NA,NA
"91","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Andrzej Andrew","https://yt3.ggpht.com/-2Nwe0-WbiGk/AAAAAAAAAAI/AAAAAAAAAAA/qZTDfzYrF2o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCnz4x4d1TnkO5maI-K8Bv6w","UCnz4x4d1TnkO5maI-K8Bv6w","NLi6Eb6N4lc","We won&#39;t forsake the land we came from,<br />We won&#39;t let our speech be buried.<br />We are the Polish nation, the Polish people,<br />From the royal line of Piast.<br />We won&#39;t let the enemy oppress us.<br /><br /><br />So help us God!<br />So help us God!<br /><br /><br />To the last blood drop in our veins<br />We will defend our Spirit<br />Till into dust and ash shall fall,<br />The Teutonic Order&#39;s windstorm.<br />Every doorsill shall be a fortress.<br /><br /><br />So help us God!<br />So help us God!<br /><br /><br />The German won&#39;t spit in our face,<br />Nor Germanise our children,<br />Our troop will arise in arms,<br />Spirit will lead the way.<br />We will go when the golden horn sounds.<br /><br /><br />So help us God!<br />So help us God!<br /><br /><br />We won&#39;t have Poland&#39;s name defamed,<br />We won&#39;t step alive into a grave.<br />In Poland&#39;s name, in its honor<br />We lift our foreheads proudly,<br />The grandson will regain his forefathers&#39; land<br /><br /><br />So help us God!<br />So help us God!","We won't forsake the land we came from,
We won't let our speech be buried.
We are the Polish nation, the Polish people,
From the royal line of Piast.
We won't let the enemy oppress us.


So help us God!
So help us God!


To the last blood drop in our veins
We will defend our Spirit
Till into dust and ash shall fall,
The Teutonic Order's windstorm.
Every doorsill shall be a fortress.


So help us God!
So help us God!


The German won't spit in our face,
Nor Germanise our children,
Our troop will arise in arms,
Spirit will lead the way.
We will go when the golden horn sounds.


So help us God!
So help us God!


We won't have Poland's name defamed,
We won't step alive into a grave.
In Poland's name, in its honor
We lift our foreheads proudly,
The grandson will regain his forefathers' land


So help us God!
So help us God!","TRUE","none","4",2017-11-19 21:43:10,2017-11-19 21:43:10,NA,NA
"92","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Andrzej Andrew","https://yt3.ggpht.com/-2Nwe0-WbiGk/AAAAAAAAAAI/AAAAAAAAAAA/qZTDfzYrF2o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCnz4x4d1TnkO5maI-K8Bv6w","UCnz4x4d1TnkO5maI-K8Bv6w","NLi6Eb6N4lc","<a href=""https://www.youtube.com/watch?v=KIDq7vDXpE0"">https://www.youtube.com/watch?v=KIDq7vDXpE0</a>","https://www.youtube.com/watch?v=KIDq7vDXpE0","TRUE","none","0",2017-11-19 21:38:42,2017-11-19 21:38:42,NA,NA
"93","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","1 kit","https://yt3.ggpht.com/--D8zCyHD3Og/AAAAAAAAAAI/AAAAAAAAAAA/2nqCVlGbP6A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCV1PIO_uuRhPgdSoeH_gpng","UCV1PIO_uuRhPgdSoeH_gpng","NLi6Eb6N4lc","Oj, wiedeńska faszystowskomasońska kuźnia takiej mocy nie osiągnie.","Oj, wiedeńska faszystowskomasońska kuźnia takiej mocy nie osiągnie.","TRUE","none","3",2017-11-19 20:15:13,2017-11-19 20:15:13,NA,NA
"94","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Katharina Herchel","https://yt3.ggpht.com/-FyLaKK9PbYo/AAAAAAAAAAI/AAAAAAAAAAA/9Nrb0w9sOkI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCuKpw3ESJH354uhy8f0XYIQ","UCuKpw3ESJH354uhy8f0XYIQ","NLi6Eb6N4lc","Ciary🔝","Ciary🔝","TRUE","none","9",2017-11-18 18:28:29,2017-11-18 18:28:29,NA,NA
"95","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Geralt Riv","https://yt3.ggpht.com/-3G0sghYbaN8/AAAAAAAAAAI/AAAAAAAAAAA/uQJ62THokvc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCnQG1Zc9FNmTU09wN8NRxRg","UCnQG1Zc9FNmTU09wN8NRxRg","NLi6Eb6N4lc","Jakaś siła i magia zaklęta jest w naszym narodzie. Chwała tej jedynej i niepodległej.","Jakaś siła i magia zaklęta jest w naszym narodzie. Chwała tej jedynej i niepodległej.","TRUE","none","66",2017-11-18 16:12:14,2017-11-18 16:12:14,NA,NA
"96","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","endi10000","https://yt3.ggpht.com/-Y0eCmhGFkow/AAAAAAAAAAI/AAAAAAAAAAA/Yf0PyzGfwHo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCYc1i6hMnl1mRSOO-_8ea2A","UCYc1i6hMnl1mRSOO-_8ea2A","NLi6Eb6N4lc","Serce rośnie TPN CWP !!!","Serce rośnie TPN CWP !!!","TRUE","none","11",2017-11-18 08:18:20,2017-11-18 08:18:20,NA,NA
"97","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","kringerLysy","https://yt3.ggpht.com/-NmLnYuyWALI/AAAAAAAAAAI/AAAAAAAAAAA/LgjU6VxTqWQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC3tQrnVP8E2DXHX0Ge7WRcg","UC3tQrnVP8E2DXHX0Ge7WRcg","NLi6Eb6N4lc","Piękne","Piękne","TRUE","none","6",2017-11-17 22:45:31,2017-11-17 22:45:31,NA,NA
"98","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Polska Walcząca","https://yt3.ggpht.com/-peMmIk5rxqw/AAAAAAAAAAI/AAAAAAAAAAA/rzC-FSEwKGU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCS1XE64oiGQRhp8ObTAmuMA","UCS1XE64oiGQRhp8ObTAmuMA","NLi6Eb6N4lc","Bóg, Honor, Ojczyzna!","Bóg, Honor, Ojczyzna!","TRUE","none","43",2017-11-17 21:21:51,2017-11-17 21:21:51,NA,NA
"99","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Bogusław Borkowski","https://yt3.ggpht.com/-6pYIhwfwu2E/AAAAAAAAAAI/AAAAAAAAAAA/traBycgCgHM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCH7oxhm550-Bn4ZWq9Lhrng","UCH7oxhm550-Bn4ZWq9Lhrng","NLi6Eb6N4lc","Do kwi ostatniej  .... !","Do kwi ostatniej  .... !","TRUE","none","10",2017-11-17 20:21:25,2017-11-17 20:21:25,NA,NA
"100","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","Tds Sbl","https://yt3.ggpht.com/--1znaVlMUA8/AAAAAAAAAAI/AAAAAAAAAAA/Py095hyrBzw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCGU7oxdiLKHUt3Yy8EdEygw","UCGU7oxdiLKHUt3Yy8EdEygw","NLi6Eb6N4lc","Tak. Super. Do przodu","Tak. Super. Do przodu","TRUE","none","10",2017-11-17 18:15:39,2017-11-17 18:15:39,NA,NA
