status_id,created_at,user_id,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,start_time,end_time,qt,q
973513402877431809,2018-03-13T10:57:36Z,20777380,GreenpeaceAT,"Krillöl in Omega-3 Kapseln gelten als neuer Gesundheitstrend. Die Krill-Fischerei zerstört aber die Lebensgrundlage für viele Tiere in der Antarktis. #ProtectAntarctic

Schaffen wir gemeinsam das größte Schutzgebiet der Welt! 🐋🐧🐟https://t.co/4W9jv1WsaP https://t.co/1r4RDdTMvv",Twitter Web Client,252,,,,FALSE,FALSE,4,2,ProtectAntarctic,,meeresschutz.greenpeace.at/krill-fischere…,https://t.co/4W9jv1WsaP,https://meeresschutz.greenpeace.at/krill-fischerei-bedroht-lebensraum-von-pinguinen-in-der-antarktis,http://pbs.twimg.com/media/DYKbx3VWkAAjfHv.jpg,https://t.co/1r4RDdTMvv,https://twitter.com/GreenpeaceAT/status/973513402877431809/photo/1,photo,http://pbs.twimg.com/media/DYKbx3VWkAAjfHv.jpg,https://t.co/1r4RDdTMvv,https://twitter.com/GreenpeaceAT/status/973513402877431809/photo/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
973463387882639360,2018-03-13T07:38:52Z,240279957,moerdinger,"Mit Kommentaren von: 
@hanna_simons von @wwfaustria 
@lgewessler von @global2000 
@VolkerPlass von @GreenpeaceAT 
Ulla Rasmussen von @VCOE_AT https://t.co/UgvG5yiKpt",Twitter Web Client,141,,,,TRUE,FALSE,6,3,,,twitter.com/moerdinger/sta…,https://t.co/UgvG5yiKpt,https://twitter.com/moerdinger/status/973461662488563712,,,,,,,,,65018888|74157633|17266721|15531964|24187650|20777380|360567676,hanna_simons|wwfaustria|lgewessler|global2000|VolkerPlass|GreenpeaceAT|VCOE_AT,de,973461662488563712,"In einem deutlichen Erkenntnis stellt der Verwaltungsgerichtshof (VwGH) fest, dass anerkannten Umweltschutzorganisationen in Österreich auch jene umfassenden Umweltrechte zukommen, die in anderen EU-Staaten längst Standard sind. 

#AarhusKonvention

https://t.co/YoP35M5muO",2018-03-13T07:32:01Z,,1,1,240279957,moerdinger,Thomas Mördinger,297,265,1480,Wien,"Lobbyiert für ÖKOBÜRO - Allianz der Umweltbewegung (Greenpeace, GLOBAL 2000, WWF, Klimabündnis, VCÖ, Vier Pfoten, ...), hier jedoch meist privat",FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
973214872396881922,2018-03-12T15:11:21Z,20777380,GreenpeaceAT,"Seit 1970 wurde im Amazonas die doppelte Fläche Deutschlands an Regenwald zerstört. Ein großer Teil davon wird zur Viehzucht genutzt. #LessisMore 

Mehr dazu in unserem Report zum Thema Fleischkonsum und Nutztierhaltung: https://t.co/6RKsx1dEkz https://t.co/gGHLhTuQC8",Twitter Web Client,244,,,,FALSE,FALSE,8,5,LessisMore,,bit.ly/2GiVSpy,https://t.co/6RKsx1dEkz,http://bit.ly/2GiVSpy,http://pbs.twimg.com/media/DYGM7VbV4AA2Z_8.jpg,https://t.co/gGHLhTuQC8,https://twitter.com/GreenpeaceAT/status/973214872396881922/photo/1,photo,http://pbs.twimg.com/media/DYGM7VbV4AA2Z_8.jpg,https://t.co/gGHLhTuQC8,https://twitter.com/GreenpeaceAT/status/973214872396881922/photo/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
973122967575126016,2018-03-12T09:06:09Z,20777380,GreenpeaceAT,.@SarahSchrf auf der @gp_sunrise am Weg in die Antarktis. 🇦🇶#ProtectTheAntarctic https://t.co/fTsjMxODkK,Twitter for iPhone,80,,,,TRUE,FALSE,6,1,ProtectTheAntarctic,,twitter.com/sarahschrf/sta…,https://t.co/fTsjMxODkK,https://twitter.com/sarahschrf/status/972530473355350016,,,,,,,,,968445158277730304|183690096,SarahSchrf|gp_sunrise,de,972530473355350016,"Kaiserwetter in der Drake Passage :D
#ProtectTheAntarctic 
https://t.co/fZYciRX3Jx
.@GreenpeaceAT https://t.co/HlbWSL6CiP",2018-03-10T17:51:48Z,,6,0,968445158277730304,SarahSchrf,Sarah Schrf,14,9,3,,"Engaged in Protection of the #Environment and #Nature Conservation. Active @GreenpeaceAT
Views are my own.",FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972885219895402496,2018-03-11T17:21:26Z,20777380,GreenpeaceAT,"7 Jahre nach Reaktorkatastrophe in #Fukushima: Japanische Regierung fördert Rückkehr der durch die Strahlung vertriebenen Menschen in ihre Häuser in besonders belasteten Gebieten in Iitate und Namie. 
Aktueller Greenpeace-Report deckt auf https://t.co/2Q4DxslnM4 #Stand4Fukushima https://t.co/6cNw3xo8zA",Twitter Web Client,279,,,,FALSE,FALSE,5,6,Fukushima|Stand4Fukushima,,bit.ly/2tDsw2F,https://t.co/2Q4DxslnM4,http://bit.ly/2tDsw2F,http://pbs.twimg.com/media/DYBhq6NWkAAOUSS.jpg,https://t.co/6cNw3xo8zA,https://twitter.com/GreenpeaceAT/status/972885219895402496/photo/1,photo,http://pbs.twimg.com/media/DYBhq6NWkAAOUSS.jpg,https://t.co/6cNw3xo8zA,https://twitter.com/GreenpeaceAT/status/972885219895402496/photo/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972761360873467904,2018-03-11T09:09:16Z,20777380,GreenpeaceAT,"Heute vor sieben Jahren ereignete sich die Atomkatastrophe in #Fukushima.

Nun  drängt die japanische Regierung die einstigen BewohnerInnen, in die  verstrahlten Gebiete zurückzukehren. Ein Lokalaugenschein: https://t.co/EtZsQrONw9 #NoNUKE #Stand4Fukushima https://t.co/7HFmchEITf",Twitter Web Client,256,,,,FALSE,FALSE,4,7,Fukushima|NoNUKE|Stand4Fukushima,,energie.greenpeace.at/fukushima-der-…,https://t.co/EtZsQrONw9,https://energie.greenpeace.at/fukushima-der-geschmack-der-angst/,http://pbs.twimg.com/media/DX_w4sjWsAASjDj.jpg,https://t.co/7HFmchEITf,https://twitter.com/GreenpeaceAT/status/972761360873467904/photo/1,photo,http://pbs.twimg.com/media/DX_w4sjWsAASjDj.jpg,https://t.co/7HFmchEITf,https://twitter.com/GreenpeaceAT/status/972761360873467904/photo/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972541463518220288,2018-03-10T18:35:28Z,20777380,GreenpeaceAT,@SarahSchrf Eine gute Reise! Danke für deinen Einsatz für die Antarktis und ihre Bewohner 🐬 🐧  🐳,Twitter Web Client,84,971845063172075521,968445158277730304,SarahSchrf,FALSE,FALSE,0,0,,,,,,,,,,,,,,968445158277730304,SarahSchrf,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972530473355350016,2018-03-10T17:51:48Z,968445158277730304,SarahSchrf,"Kaiserwetter in der Drake Passage :D
#ProtectTheAntarctic 
https://t.co/fZYciRX3Jx
.@GreenpeaceAT https://t.co/HlbWSL6CiP",Twitter Web Client,97,,,,FALSE,FALSE,6,0,ProtectTheAntarctic,,meeresschutz.greenpeace.at/antarktis,https://t.co/fZYciRX3Jx,https://meeresschutz.greenpeace.at/antarktis,http://pbs.twimg.com/media/DX8dp3WXcAEs-1X.jpg,https://t.co/HlbWSL6CiP,https://twitter.com/SarahSchrf/status/972530473355350016/photo/1,photo,http://pbs.twimg.com/media/DX8dp3WXcAEs-1X.jpg,https://t.co/HlbWSL6CiP,https://twitter.com/SarahSchrf/status/972530473355350016/photo/1,,20777380,GreenpeaceAT,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972422206381854720,2018-03-10T10:41:35Z,20777380,GreenpeaceAT,"Mit einer Lichtprojektion vor dem ungarischen AKW Paks mahnt Greenpeace anlässlich des morgigen Jahrestags der atomaren Katastrophe in #Fukushima: 

Atomkraftwerk ist niemals sicher!

#Stand4Fukushima #noAKW https://t.co/etB9ebe8hR",Twitter Web Client,207,,,,FALSE,FALSE,15,6,Fukushima|Stand4Fukushima|noAKW,,,,,http://pbs.twimg.com/media/DX662QBW4AAyxGP.jpg,https://t.co/etB9ebe8hR,https://twitter.com/GreenpeaceAT/status/972422206381854720/photo/1,photo,http://pbs.twimg.com/media/DX662QBW4AAyxGP.jpg,https://t.co/etB9ebe8hR,https://twitter.com/GreenpeaceAT/status/972422206381854720/photo/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972197477498736640,2018-03-09T19:48:35Z,200892954,sabine_beck,@SophieLampl @GreenpeaceAT @nunukaller @gundi_sch @StellaMaHa @rrred5ive @frabbulous @AntjeHelms @reka_tercza @NoraHolzmann @SarahSchrf ♥️🌈🌎,Twitter for iPhone,4,972193146275803137,3154335231,SophieLampl,FALSE,FALSE,1,0,,,,,,,,,,,,,,3154335231|20777380|875194039|1933659528|1186186021|39964974|121873136|701053321|589289600|505010084|968445158277730304,SophieLampl|GreenpeaceAT|nunukaller|gundi_sch|StellaMaHa|rrred5ive|frabbulous|AntjeHelms|reka_tercza|NoraHolzmann|SarahSchrf,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/8d8257867b2b1aa5.json,Levél,"Levél, Magyarország",city,Hungary,HU,|,|,17.1271679|17.246605|17.246605|17.1271679|47.857178|47.857178|47.914595|47.914595,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972193146275803137,2018-03-09T19:31:23Z,3154335231,SophieLampl,@GreenpeaceAT @nunukaller @gundi_sch @StellaMaHa @rrred5ive @sabine_beck @frabbulous @AntjeHelms @reka_tercza @NoraHolzmann @SarahSchrf Dankeschön!,Twitter for iPhone,11,972121077731266561,20777380,GreenpeaceAT,FALSE,FALSE,0,0,,,,,,,,,,,,,,20777380|875194039|1933659528|1186186021|39964974|200892954|121873136|701053321|589289600|505010084|968445158277730304,GreenpeaceAT|nunukaller|gundi_sch|StellaMaHa|rrred5ive|sabine_beck|frabbulous|AntjeHelms|reka_tercza|NoraHolzmann|SarahSchrf,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972175221481459712,2018-03-09T18:20:09Z,4684441957,redheadcat_29,"When your wonderful friend is on a trip around the world to literally help save the planet and you‘re at home watching cat videos all day... 😂 #goSarah!
@GreenpeaceAT @SarahSchrf https://t.co/h3CZbdEO5R",Twitter for iPhone,178,,,,TRUE,FALSE,1,0,goSarah,,twitter.com/greenpeaceat/s…,https://t.co/h3CZbdEO5R,https://twitter.com/greenpeaceat/status/972121077731266561,,,,,,,,,20777380|968445158277730304,GreenpeaceAT|SarahSchrf,en,972121077731266561,"Einen FemaleFollowFriday #fff für diese tollen Kolleginnen aus Österreich! #IWD2018

@nunukaller @gundi_sch @StellaMaHa @rrred5ive @sabine_beck @frabbulous @AntjeHelms @SophieLampl @reka_tercza @NoraHolzmann 

Und besonders @SarahSchrf, die jetzt am Weg in die Antarktis ist. 🐧",2018-03-09T14:45:00Z,,7,4,20777380,GreenpeaceAT,Greenpeace Austria,7468,2310,3814,Austria,zwitschert zu Umwelt und Politik + Live-Berichte von Aktionen,FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972163219015061505,2018-03-09T17:32:27Z,200892954,sabine_beck,"@GreenpeaceAT macht ab sofort immer freitags #Frauen (noch) sichtbarer.
#fff #speakoutloud #Greenpeace #WomenPower https://t.co/IjSqa5dFLC",Twitter for iPhone,114,,20777380,GreenpeaceAT,TRUE,FALSE,4,1,Frauen|fff|speakoutloud|Greenpeace|WomenPower,,twitter.com/greenpeaceat/s…,https://t.co/IjSqa5dFLC,https://twitter.com/greenpeaceat/status/972121077731266561,,,,,,,,,20777380,GreenpeaceAT,de,972121077731266561,"Einen FemaleFollowFriday #fff für diese tollen Kolleginnen aus Österreich! #IWD2018

@nunukaller @gundi_sch @StellaMaHa @rrred5ive @sabine_beck @frabbulous @AntjeHelms @SophieLampl @reka_tercza @NoraHolzmann 

Und besonders @SarahSchrf, die jetzt am Weg in die Antarktis ist. 🐧",2018-03-09T14:45:00Z,,7,4,20777380,GreenpeaceAT,Greenpeace Austria,7468,2310,3814,Austria,zwitschert zu Umwelt und Politik + Live-Berichte von Aktionen,FALSE,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/e52e231315b975c1.json,Budapest,"Budapest, Hungary",city,Hungary,HU,|,|,18.925169|19.3344868|19.3344868|18.925169|47.3494477|47.3494477|47.613013|47.613013,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972121077731266561,2018-03-09T14:45:00Z,20777380,GreenpeaceAT,"Einen FemaleFollowFriday #fff für diese tollen Kolleginnen aus Österreich! #IWD2018

@nunukaller @gundi_sch @StellaMaHa @rrred5ive @sabine_beck @frabbulous @AntjeHelms @SophieLampl @reka_tercza @NoraHolzmann 

Und besonders @SarahSchrf, die jetzt am Weg in die Antarktis ist. 🐧",TweetDeck,277,,,,FALSE,FALSE,7,4,fff|IWD2018,,,,,,,,,,,,,875194039|1933659528|1186186021|39964974|200892954|121873136|701053321|3154335231|589289600|505010084|968445158277730304,nunukaller|gundi_sch|StellaMaHa|rrred5ive|sabine_beck|frabbulous|AntjeHelms|SophieLampl|reka_tercza|NoraHolzmann|SarahSchrf,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972082933761826816,2018-03-09T12:13:26Z,1540862618,b4n4enrepublik,"zeit für @GreenpeaceAT @global2000 &amp; co das tägliche PENNEN im warmen büro abzubrechen &amp; für ein paar std auf bahnhöfen, fussg.zonen und plätzen einige spenden zu erbetteln. danach einige tweets/emails an presse, SCHULTERKLOPFEN, weiterpennen https://t.co/NK7wHqg8uL",TweetCaster for Android,274,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DQiYwdoWsAE8TsV.jpg,https://t.co/NK7wHqg8uL,https://twitter.com/elonliveAT/status/939168493492146176/photo/1,photo,http://pbs.twimg.com/media/DQiYwdoWsAE8TsV.jpg|http://pbs.twimg.com/media/DQiYwuwW4AIoFyE.jpg|http://pbs.twimg.com/media/DQiYw-OW0Acwihk.jpg,https://t.co/NK7wHqg8uL|https://t.co/NK7wHqg8uL|https://t.co/NK7wHqg8uL,https://twitter.com/elonliveAT/status/939168493492146176/photo/1|https://twitter.com/elonliveAT/status/939168493492146176/photo/1|https://twitter.com/elonliveAT/status/939168493492146176/photo/1,,20777380|15531964,GreenpeaceAT|global2000,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972082111606939648,2018-03-09T12:10:10Z,20777380,GreenpeaceAT,@GrandHuit Rettet die Pinguine! #SaveAntarctic https://t.co/p7Dk438z3R,Twitter Web Client,35,972078726581248000,405731906,GrandHuit,FALSE,FALSE,1,1,SaveAntarctic,,,,,http://pbs.twimg.com/tweet_video_thumb/DX2HWJdWsAAbHzj.jpg,https://t.co/p7Dk438z3R,https://twitter.com/GreenpeaceAT/status/972082111606939648/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DX2HWJdWsAAbHzj.jpg,https://t.co/p7Dk438z3R,https://twitter.com/GreenpeaceAT/status/972082111606939648/photo/1,,405731906,GrandHuit,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972070851431600130,2018-03-09T11:25:25Z,20777380,GreenpeaceAT,"Die #Antarktis ist so wunderschön. 🐬  🐙  🐋   
Sorgen wir dafür, dass das so bleibt! Mit dem größten Meereschutzgebiet der Welt: https://t.co/7YjqgtageO  #ProtectTheAntarctic https://t.co/pM5p7y7lUJ",Twitter Web Client,173,,,,FALSE,FALSE,4,3,Antarktis|ProtectTheAntarctic,,meeresschutz.greenpeace.at/antarktis/,https://t.co/7YjqgtageO,https://meeresschutz.greenpeace.at/antarktis/,http://pbs.twimg.com/media/DX19LrJXcAEbQcK.jpg,https://t.co/pM5p7y7lUJ,https://twitter.com/GreenpeaceAT/status/972070851431600130/photo/1,photo,http://pbs.twimg.com/media/DX19LrJXcAEbQcK.jpg|http://pbs.twimg.com/media/DX19LrIW4AAbqPD.jpg|http://pbs.twimg.com/media/DX19LrIXkAAjUM_.jpg|http://pbs.twimg.com/media/DX19LrHWkAA0w0M.jpg,https://t.co/pM5p7y7lUJ|https://t.co/pM5p7y7lUJ|https://t.co/pM5p7y7lUJ|https://t.co/pM5p7y7lUJ,https://twitter.com/GreenpeaceAT/status/972070851431600130/photo/1|https://twitter.com/GreenpeaceAT/status/972070851431600130/photo/1|https://twitter.com/GreenpeaceAT/status/972070851431600130/photo/1|https://twitter.com/GreenpeaceAT/status/972070851431600130/photo/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
972030567867994112,2018-03-09T08:45:21Z,20777380,GreenpeaceAT,"Stoppt illegale Fischerei!

Gemeinsam mit den Behörden konnten drei illegale chinesische Fischerschiffe in den Gewässern vor Guinea gestoppt werden. 🐠 https://t.co/QEE2UxCukL",Twitter for iPhone,150,,,,TRUE,FALSE,2,0,,,twitter.com/greenpeace/sta…,https://t.co/QEE2UxCukL,https://twitter.com/greenpeace/status/972015435485872128,,,,,,,,,,,de,972015435485872128,"Good news! 

After a joint patrol between Greenpeace and local fishing inspectors, China has pulled the plug on these fishing vessels caught operating illegally in West Africa 🙌

RT if you believe illegal fishing is a no go! https://t.co/kU875VJrOn",2018-03-09T07:45:13Z,,309,195,3459051,Greenpeace,Greenpeace,1730097,3792,47283,Global,"We're an independent global campaigning organisation acting to change attitudes and behaviour, to protect the environment and promote peace.",TRUE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971829398432296960,2018-03-08T19:25:58Z,20777380,GreenpeaceAT,"Wisst ihr was? Nicht nur wir Menschen lieben Selfies. 🤳

Auch die Pinguine 🐧 in der Antarktis machen sie gerne. #SaveAntarctis 

https://t.co/efEFwM7lNt",Twitter for iPhone,152,,,,FALSE,FALSE,2,1,SaveAntarctis,,futurezone.at/digital-life/p…,https://t.co/efEFwM7lNt,https://futurezone.at/digital-life/pinguine-machen-selfie-video-in-antarktis/400006661,,,,,,,,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971820372843814912,2018-03-08T18:50:07Z,902149370304495620,NobleLadyPirate,@saveourseas  @GreenpeaceBSB @GreenpeaceArg @GreenpeaceAT @GreenpeaceEU @GreenpeaceAP @Greenpeaceafric @GreenpeaceUK  @greenpeaceusa @greenpeacejapa  @GreenpeaceJO,Twitter Web Client,163,971818850256814081,902149370304495620,NobleLadyPirate,FALSE,FALSE,0,0,,,,,,,,,,,,,,19344825|158015384|12492072|20777380|151395664|7009202|23754018|4012161|5360012|2697391970|210202668,saveourseas|GreenpeaceBSB|GreenpeaceArg|GreenpeaceAT|GreenpeaceEU|GreenpeaceAP|Greenpeaceafric|GreenpeaceUK|greenpeaceusa|greenpeacejapa|GreenpeaceJO,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971790341417336832,2018-03-08T16:50:47Z,1007729353,rkainers,"@GreenpeaceAT ... Baumaschinen, und belästigen uns tagein, tagaus in den Fußgängerzonen unserer Städte. Was wäre eine Welt ohne sie?",Twitter Web Client,118,971650994009493505,20777380,GreenpeaceAT,FALSE,FALSE,0,0,,,,,,,,,,,,,,20777380,GreenpeaceAT,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971736895070797824,2018-03-08T13:18:24Z,20777380,GreenpeaceAT,"""Frauen würden sich in der Antarktis nicht wohlfühlen. Es gibt keine Friseure oder Geschäfte dort.""

Das wurde einer Forscherin in den 60ern so gesagt. Schauen wir mal, wie sich Frauen heutzutage so in der Antarktis machen. 

#IWD2018 #ProtectAntarctic 

(Spoiler: GROSSARTIG!) https://t.co/Vyz6jAZZBI",Twitter Web Client,277,,,,TRUE,FALSE,3,2,IWD2018|ProtectAntarctic,,twitter.com/Greenpeace/sta…,https://t.co/Vyz6jAZZBI,https://twitter.com/Greenpeace/status/971638566987227141,,,,,,,,,,,de,971638566987227141,Back in the 60s women weren't allowed to work in the Antarctic. Look how far we've come now #ProtectAntarctic #InternationalWomensDay #IWD2018 https://t.co/LqSGkN1tcs,2018-03-08T06:47:41Z,,851,402,3459051,Greenpeace,Greenpeace,1730097,3792,47283,Global,"We're an independent global campaigning organisation acting to change attitudes and behaviour, to protect the environment and promote peace.",TRUE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971696613197598720,2018-03-08T10:38:20Z,20777380,GreenpeaceAT,"Nehmt euch ein Vorbild an Frauen, Männer! Sie kommen öfter autofrei in die Arbeit. #IWD2018 https://t.co/2O40BUPBoC",Twitter Web Client,91,,,,TRUE,FALSE,4,0,IWD2018,,twitter.com/VCOE_AT/status…,https://t.co/2O40BUPBoC,https://twitter.com/VCOE_AT/status/971379194100961280,,,,,,,,,,,de,971379194100961280,Auch in die Arbeit kommen Frauen häufiger #autofrei als Männer. 80% der Teilzeitjobs entfallen auf Frauen. Es braucht häufigere #Bahn- und Busverbindungen auch außerhalb der klassichen Pendlerzeiten https://t.co/UzgqlH1DfZ #Frauentag https://t.co/BOFsfG5Eqi,2018-03-07T13:37:01Z,,11,9,360567676,VCOE_AT,VCÖ,2274,465,8957,Wien,"VCÖ - Mobility for the future is the only NGO in Austria dedicated to campaigning for safe, environmentally friendly, socially equitable and efficient mobility.",FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971650994009493505,2018-03-08T07:37:04Z,20777380,GreenpeaceAT,"Tausende Frauen weltweit kämpfen bei uns dafür, die Umwelt zu schützen. Sie klettern in luftiger Höhe, segeln auf Schiffen und ketten sich an zerstörerische Baumaschinen. 

Kämpfen wir gemeinsam für eine bessere Welt - und damit auch für die Rechte von Frauen weltweit. #IWD2018 https://t.co/a6tvUFAES3",Twitter Web Client,278,,,,FALSE,FALSE,20,15,IWD2018,,,,,http://pbs.twimg.com/ext_tw_video_thumb/971650215802494976/pu/img/JQDtHJmjgPxC0QlH.jpg,https://t.co/a6tvUFAES3,https://twitter.com/GreenpeaceAT/status/971650994009493505/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/971650215802494976/pu/img/JQDtHJmjgPxC0QlH.jpg,https://t.co/a6tvUFAES3,https://twitter.com/GreenpeaceAT/status/971650994009493505/video/1,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
971644174729711616,2018-03-08T07:09:58Z,3154335231,SophieLampl,Wir bekennen Farbe: Für eine bessere Welt kämpfen heißt für @GreenpeaceAT auch für die Rechte von Frauen zu kämpfen. #frauentag #purplepeaceforchange https://t.co/sV7KaMZnju,Twitter for iPhone,149,,,,FALSE,FALSE,9,3,frauentag|purplepeaceforchange,,,,,http://pbs.twimg.com/media/DXv5OTtW4AEUOlI.jpg,https://t.co/sV7KaMZnju,https://twitter.com/SophieLampl/status/971644174729711616/photo/1,photo,http://pbs.twimg.com/media/DXv5OTtW4AEUOlI.jpg,https://t.co/sV7KaMZnju,https://twitter.com/SophieLampl/status/971644174729711616/photo/1,,20777380,GreenpeaceAT,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,2018-03-13T14:32:42.161288Z,2018-03-13T14:32:43.812898Z,account,@greenpeaceAT OR from:greenpeaceAT OR to:greenpeaceAT
